name,description,source,url
Resolución Exenta SII N° 83 del 03 de Julio del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que se indican.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso83.pdf
Resolución Exenta SII N° 82 del 03 de Julio del 2025,"Aprueba Convenio de Intercambio de Información y Colaboración entre la Unidad Administradora de los Tribunales Tributarios y Aduaneros, y del Tribunal de Contratación Pública y el Servicio de Impuestos Internos.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso82.pdf
Resolución Exenta SII N° 81 del 30 de Junio del 2025,"Modifica fecha de entrada en vigencia de la Resolución Exenta SIIi N°41 de 2025, que dispone forma de suscripción de la Declaración Jurada exigida por las circulares N° 39 de 1991 y N° 27 de 2007.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso81.pdf
Resolución Exenta SII N° 80 del 26 de Junio del 2025,Establece procedimiento para presentar la solicitud de no ser notificado por correo electrónico en las situaciones que prevé el inciso primero del artículo 11 del Código Tributario.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso80.pdf
Resolución Exenta SII N° 79 del 26 de Junio del 2025,"Instruye sobre la forma en que los órganos de la administración del estado, operadores y otras entidades que se indican, deberán verificar el cumplimiento del inciso décimo segundo y décimo tercero del artículo 68 del Código Tributario.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso79.pdf
Resolución Exenta SII N° 78 del 26 de Junio del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Peñalolén.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso78.pdf
Resolución Exenta SII N° 77 del 26 de Junio del 2025,Establece procedimiento para la obtención de Rut e inicio de actividades,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso77.pdf
Resolución Exenta SII N° 76 del 26 de Junio del 2025,"Fija nóminas de agentes retenedores y de contribuyentes sujetos a retención, conforme a resolución Ex. SII N° 42, de 30 de abril de 2018, que dispuso el cambio de sujeto para el cumplimiento de IVA.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso76.pdf
Resolución Exenta SII N° 75 del 26 de Junio del 2025,Fija tasas de interés a aplicar por mora en el pago de todo o parte de impuestos o contribuciones para los semestres que se indican,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso75.pdf
Resolución Exenta SII N° 74 del 26 de Junio del 2025,"Actualiza la nómina de bienes afectos de la Res. Ex. N°127 año 2024, según lo establecido en el artículo 9 de la ley N° 21.420, modificada por el artículo 5° de la ley 21.713",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso74.pdf
Resolución Exenta SII N° 73 del 25 de Junio del 2025,Complementa lista anexa de la resolución exenta n°08 de 2024.,Fuente: Subdirección de Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso73.pdf
Resolución Exenta SII N° 72 del 19 de Junio del 2025,"Establece contenido y procedimiento de suscripción y ejecución de acuerdos de cooperación con grupos empresariales, conforme con los incisos tercero y cuarto del N° 18 del artículo 8° del Código Tributario.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso72.pdf
Resolución Exenta SII N° 71 del 19 de Junio del 2025,"Imparte instrucciones sobre procedimiento para que las empresas certificadoras independientes puedan otorgar certificación anual de sostenibilidad tributaria a los contribuyentes, de acuerdo con el párrafo segundo del N° 18 del artículo 8° del Código Tributario.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso71.pdf
Resolución Exenta SII N° 70 del 19 de Junio del 2025,Establece procedimiento de registro de empresas certificadoras independientes de acuerdo con el Nº 18 del artículo 8° del Código Tributario.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso70.pdf
Resolución Exenta SII N° 69 del 19 de Junio del 2025,Instruye forma en que los bancos comerciales deben cumplir la obligación a que se refiere el inciso segundo del artículo 89 del código tributario.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso69.pdf
Resolución Exenta SII N° 68 del 19 de Junio del 2025,Crea la oficina de relaciones internacionales.,Fuente: Subdirección Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso68.pdf
Resolución Exenta SII N° 67 del 12 de Junio del 2025,Establece medidas para asegurar el cumplimiento del deber de reserva de conformidad con el artículo 206 del código tributario,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso67.pdf
Resolución Exenta SII N° 66 del 11 de Junio del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso66.pdf
Resolución Exenta SII N° 65 del 29 de Mayo del 2025,Aprueba Adendum al Convenio de Intercambio de Información y Colaboración entre la Unidad de Análisis Financiero y el Servicio de Impuestos Internos.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso65.pdf
Resolución Exenta SII N° 64 del 27 de Mayo del 2025,Delega facultad que indica en la funcionaria que se individualiza,Fuente: Subdirección Jurídica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso64.pdf
Resolución Exenta SII N° 63 del 22 de Mayo del 2025,"Autoriza a Banco Santander Chile, Rut n° 97.036.000-k, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Fuente: Subdirección de Fiscalización,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso63.pdf
Resolución Exenta SII N° 62 del 22 de Mayo del 2025,Aprueba Addendum al Convenio de Intercambio de Información y Colaboración entre la Dirección de Presupuestos y el Servicio de Impuestos Internos.,Fuente: Subdirección de asistencia al contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso62.pdf
Resolución Exenta SII N° 61 del 08 de Mayo del 2025,"Determina que los emiratos árabes unidos no tiene un régimen fiscal preferencial para efectos de la ley sobre impuesto a la renta, en conformidad a lo señalado en el artículo 41 h.",Fuente: Subdirección de Fiscalización,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso61.pdf
Resolución Exenta SII N° 60 del 07 de Mayo del 2025,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que se indican.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso60.pdf
Resolución Exenta SII N° 59 del 06 de Mayo del 2025,Establece procedimiento para efectuar denuncias anónimas de conformidad al artículo 100 quáter del código tributario,Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso59.pdf
Resolución Exenta SII N° 58 del 06 de Mayo del 2025,"Establece parámetros objetivos para determinar la cooperación eficaz, en los términos del artículo 100 ter del código tributario",Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso58.pdf
Resolución Exenta SII N° 57 del 05 de Mayo del 2025,Otorga condonación sobre los intereses y multas infraccionales en los casos que se indican,Fuente: Subdirección de Fiscalización,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso57.pdf
