name,description,source,url
Resolución Exenta SII N° 150 del 28 de Diciembre del 2023,Fija definiciones técnicas y aprueba tablas de valores de terrenos y construcciones para el Reavalúo de los bienes raíces de la primera serie agrícola,Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso150.pdf
Resolución Exenta SII N° 149 del 28 de Diciembre del 2023,"Fija valores de terrenos y construcciones para el Reavalúo 2024, de los bienes raíces no agrícolas correspondientes a sitios no edificados, propiedades abandonadas o pozos lastreros, ubicados en las áreas urbanas.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso149.pdf
Resolución Exenta SII N° 148 del 28 de Diciembre del 2023,"Modifica resolución Ex. SII N°106, de 02 de septiembre de 2021, que reorganiza las unidades que conforman el departamento subdirección de fiscalización y ámbito de competencia de sus unidades.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso148.pdf
Resolución Exenta SII N° 147 del 27 de Diciembre del 2023,Aprueba el Convenio de Intercambio de Información y Colaboración entre la Comisión Nacional de Riego y el Servicio de Impuestos Internos,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso147.pdf
Resolución Exenta SII N° 146 del 21 de Diciembre del 2023,"Fija nóminas de agentes retenedores y de contribuyentes sujetos a retención, conforme a Resolución Ex. SII N° 42, de 30 de abril de 2018, que dispuso el cambio de sujeto para el cumplimiento de IVA.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso146.pdf
Resolución Exenta SII N° 145 del 21 de Diciembre del 2023,"Fija registro del precio corriente en plaza de helicópteros, aviones y yates, según lo establecido en el artículo 9 de la ley 21.420.",Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso145.pdf
Resolución Exenta SII N° 144 del 15 de Diciembre del 2023,Establece procedimiento especial para solicitar rebaja de las contribuciones de inmuebles ocupados en casos que indica. Deja sin efecto resolución Ex. N° 40 de 2023.,Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso144.pdf
Resolución Exenta SII N° 143 del 15 de Diciembre del 2023,"Fija nómina “contribuyentes IVA SD afectos a cambio de sujeto” a que se refiere la resolución Ex. SII N° 46 de 2022, respecto de cuyos servicios se retendrá el impuesto al valor agregado conforme al inciso 7° del artículo 3° de la Ley sobre impuesto a las ventas y servicios.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso143.pdf
Resolución Exenta SII N° 142 del 13 de Diciembre del 2023,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso142.pdf
Resolución Exenta SII N° 141 del 13 de Diciembre del 2023,Modifica la resolución exenta SII N°103 de 31 de agosto de 2021 sobre registro anual sobre retenciones efectuadas conforme a los artículos 42 N° 1 y 74 Nº 1 de la ley de impuesto a la renta.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso141.pdf
Resolución Exenta SII N° 140 del 13 de Diciembre del 2023,"Exime a porsche Volkswagen servicios financieros chile spa de la obligación de timbraje de pagarés, establecida en el artículo 17 inciso 2° del D.L. N° 3.475 de, 1980 y fija requisitos en su reemplazo.",Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso140.pdf
