name,description,source,url
Circular N° 54 del 20 de Diciembre del 2023,"Tabla de cálculos de reajustes, intereses y multas enero 2024.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu54.pdf
Circular N° 53 del 12 de Diciembre del 2023,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de diciembre de 2023 y el 9 de enero de 2024, ambos inclusive.",Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu53.pdf
Circular N° 52 del 12 de Diciembre del 2023,Tablas de impuesto único de segunda categoría para el mes de enero de 2024 e información adicional relacionada con dicho tributo.,Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu52.pdf
Circular N° 51 del 04 de Diciembre del 2023,"Imparte instrucciones sobre el nuevo crédito transitorio y extraordinario a la compra de viviendas nuevas adquiridas con créditos con garantía hipotecaria, establecido en la Ley N° 21.631. Complementa Circular N° 87 de 2001.",Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu51.pdf
Circular N° 50 del 29 de Noviembre del 2023,"Modifica Circular N° 12 de 2021, que imparte instrucciones sobre derechos de los contribuyentes, comparecencia, notificaciones, procedimientos administrativos y judiciales de impugnación que establece la Ley N° 21.210, que moderniza la legislación tributaria.",Fuente: Subdirección Jurídica.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu50.pdf
Circular N° 49 del 13 de Noviembre del 2023,"Tabla de cálculos de reajustes, intereses y multas diciembre 2023.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu49.pdf
Circular N° 48 del 10 de Noviembre del 2023,Tablas de impuesto único de segunda categoría para el mes de diciembre de 2023 e información adicional relacionada con dicho tributo.,Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu48.pdf
Circular N° 47 del 10 de Noviembre del 2023,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de noviembre de 2023 y el 9 de diciembre de 2023, ambos inclusive.",Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu47.pdf
Circular N° 46 del 13 de Octubre del 2023,"Imparte instrucciones sobre los efectos tributarios del artículo 64 bis de la Ley N° 20.998, incorporado por la Ley N° 21.581 y que exime de IVA a los servicios sanitarios rurales.",Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu46.pdf
Circular N° 45 del 11 de Octubre del 2023,"Tabla de cálculos de reajustes, intereses y multas noviembre 2023.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu45.pdf
Circular N° 44 del 11 de Octubre del 2023,Tablas de impuesto único de segunda categoría para el mes de noviembre de 2023 e información adicional relacionada con dicho tributo.,Fuente: Subdirección Normativa,https://www.sii.cl/normativa_legislacion/circulares/2023/circu44.pdf
Circular N° 43 del 11 de Octubre del 2023,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de octubre de 2023 y el 9 de noviembre de 2023, ambos inclusive.",Fuente: Subdirección Normativa,https://www.sii.cl/normativa_legislacion/circulares/2023/circu43.pdf
Circular N° 42 del 04 de Octubre del 2023,"Imparte instrucciones en materias tributarias sobre el nuevo régimen de donaciones de bienes inmuebles en apoyo al plan de emergencia habitacional, la cesión voluntaria de terrenos en urbanizaciones y la transferencia gratuita del dominio de inmuebles de propiedad de ciertos Servicios de Vivienda y Urbanización.",Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu42.pdf
Circular N° 41 del 13 de Septiembre del 2023,"Tabla De Cálculos De Reajustes, Intereses Y Multas Octubre 2023.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu41.pdf
Circular N° 40 del 13 de Septiembre del 2023,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de septiembre de 2023 y el 9 de octubre de 2023, ambos inclusive.",Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu40.pdf
Circular N° 39 del 13 de Septiembre del 2023,Tablas de impuesto único de segunda categoría para el mes de octubre de 2023 e información adicional relacionada con dicho tributo.,Fuente: Subdirección Normativa.,https://www.sii.cl/normativa_legislacion/circulares/2023/circu39.pdf
