name,description,source,url
Resolución Exenta SII N° 144 del 31 de Diciembre del 2021,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala.,Fuente: Subdirección de Asistencia al Contribuyente.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso144.pdf
Resolución Exenta SII N° 143 del 30 de Diciembre del 2021,Fija valores de terrenos y construcciones para el reavalúo de los bienes raíces de la segunda serie no agrícola.,Fuente: Subdirección de Avaluaciones.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso143.pdf
Resolución Exenta SII N° 142 del 30 de Diciembre del 2021,Fija Nómina De Grandes Contribuyentes,Fuente: Dirección De Grandes Contribuyentes.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso142.pdf
Resolución Exenta SII N° 141 del 30 de Diciembre del 2021,"Fija Nóminas De Agentes Retenedores Y De Contribuyentes Sujetos A Retención, Conforme A Resolución Ex. Sii N° 42, De 30 De Abril De 2018, Que Dispuso El Cambio De Sujeto Para El Cumplimiento De Iva.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso141.pdf
Resolución Exenta SII N° 140 del 28 de Diciembre del 2021,Aprueba Convenio de Intercambio de Información y Colaboración entre el Servicio de Cooperación Técnica y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso140.pdf
Resolución Exenta SII N° 139 del 20 de Diciembre del 2021,Instruye sobre facultades de los funcionarios fiscalizadores para efectuar actuaciones propias de su cargo relacionadas a la aplicación y fiscalización de declaraciones de los impuestos establecidos en la Ley N° 16.271 efectuadas a través del Form. N° 4412.,Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso139.pdf
Resolución Exenta SII N° 138 del 20 de Diciembre del 2021,"Instruye forma de declaración y pago de los impuestos establecidos en la Ley N° 16.271, sobre impuesto a las herencias, asignaciones y donaciones, y la obligación de informar del artículo 18 Nº 8, de la misma Ley.",Fuente: Subdirección de Fiscalización.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso138.pdf
Resolución Exenta SII N° 137 del 20 de Diciembre del 2021,Aprueba Convenio de Intercambio de Información y Colaboración entre la Subsecretaría de Desarrollo Regional y Administrativo y el Servicio de Impuestos Internos.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso137.pdf
Resolución Exenta SII N° 136 del 20 de Diciembre del 2021,"Reorganiza las unidades que conforman el departamento Subdirección de Desarrollo de Personas, establece funciones, ámbito de competencia y deja sin efecto Res. Ex SII Nº 13, 2016 Y Res. Ex. SII Nº 77, 2017.",Fuente: Subdirección de Desarrollo de Personas.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso136.pdf
Resolución Exenta SII N° 135 del 10 de Diciembre del 2021,Aprueba Convenio de Colaboración entre el Servicio de Impuestos Internos y la Subsecretaría del Trabajo.,Fuente: Subdirección de Gestión Estratégica y Estudios Tributarios.,https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso135.pdf
